ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Gloss,phon_form,Phonemic,Phonemic_Segments,native_script,url
219-66-1,,219,66,níilu,níilu,n̪ iː l o,,,,,,ˈn̪iːlo,níilu,n í i l u,نِیلوۡ,
219-68-1,,219,68,bóola,bóola,b oː l a,,,,,,ˈboːla,bóola,b ó o l a,بولہ,
219-69-1,,219,69,haát,haát,ɦ a̤ː t̪,,,,,,ɦa̤ːt̪,haát,h a á t,ہات,
219-71-1,,219,71,ṣiṣ,ṣiṣ,ʂ i ʂ,,,,,,ʂiʂ,ʂiʂ,ʂ i ʂ,ݜِݜ,
219-72-1,,219,72,ṣúṇa,ṣúṇa,ʂ u ɳ a,,,,,,ˈʂuɳa,ʂúɳa,ʂ ú ɳ a,ݜُݨہ,
219-73-1,,219,73,híṛu,híṛu,ɦ i̤ ɽ o,,,,,,ˈɦi̤ɽo,híɽu,h í ɽ u,ہِڑوۡ,
219-74-1,,219,74,unɡúru,unɡúru,u ŋ ɡ u ɾ o,,,,,,uŋˈɡuɾo,unɡúru,u n ɡ ú r u,اُنگُروۡ,
219-76-1,,219,76,ǰíi,ǰíi,dʑ iː,,,,,,dʑiː,dʑíi,dʑ í i,جی,
219-80-1,,219,80,neečíir thíi,neečíir thíi,n̪ eː tɕ iː ɾ + t̪ʰ iː,,,,,,n̪eːˈtɕiːɾ t̪ʰiː,neetɕíir thiíi,n eː tɕ í i r + tʰ i í i,نیچِیر تھی,
219-83-1,,219,83,soór,soór,s oː ɾ,,,,,,soːɾ,soór,s o ó r,سور,
219-86-1,,219,86,mhaaríi,mhaaríi,m a̤ː ɾ iː,,,,,,ma̤ːˈɾiː,mhaaríi,m h a a r í i,مھاری,
219-89-1,,219,89,sáar,sáar,s aː ɾ,,,,,,saːɾ,sáar,s á a r,سار,
219-90-1,,219,90,háansa,háansa,ɦ ã̤ː s a,,,,,,ˈɦã̤ːsa,háansa,h á a n s a,ہانسہ,
219-91-1,,219,91,paalaá,paalaá,p aː l aː,,,,,,paːˈlaː,paalaá,p a a l a á,پالا,
219-92-1,,219,92,khúši,khúši,kʰ u ɕ i,,,,,,ˈkʰuɕi,kʰúɕi,kʰ ú ɕ i,کُھشیۡ,
219-95-1,,219,95,ǰáandu hóonsa,ǰáandu hóonsa,dʑ aː n̪ d̪ u + ɦ õ̤ː s a,,,,,,ˈdʑaːn̪d̪u ˈɦõ̤ːsa,ʑáandu hóonsa,ʑ á a n d u + h ó o n s a,جاندوۡ ہونسہ,
219-96-1,,219,96,ǰhanɡaár,ǰhanɡaár,dʑ a̤ ŋ ɡ aː ɾ,,,,,,dʑa̤ŋˈɡaːɾ,ʑhanɡaár,ʑ h a n ɡ a á r,جھنگار,
219-97-1,,219,97,dhríɡu,dhríɡu,d̪ ɾ i̤ ɡ o,,,,,,ˈd̪ɾi̤ɡo,drhíɡu,d r h í ɡ u,دھرِگوۡ,
219-98-1,,219,98,ǰhií~,ǰhií~,dʑ ĩ̤ː,,,,,,dʑĩ̤ː,ʑhĩi,ʑ h ĩ i,جِھیں,
219-99-1,,219,99,míiš,míiš,m iː ɕ,,,,,,miːɕ,míiɕ,m í i ɕ,مِیش,
219-101-1,,219,101,mhaás,mhaás,m a̤ː s,,,,,,ma̤ːs,mhaás,m h a á s,مھاس,
219-104-1,,219,104,kháaṇ,kháaṇ,kʰ aː ɳ,,,,,,kʰaːɳ,kʰáaɳ,kʰ á a ɳ,کھاݨ,
219-105-1,,219,105,dhut,dhut,d̪ ṳ t̪,,,,,,d̪ṳt̪,dhut,d h u t,دُھت,
219-106-1,,219,106,nóo,nóo,n̪ oː,,,,,,n̪oː,nóo,n ó o,نو,
219-107-1,,219,107,tanɡ,tanɡ,t̪ a ŋ ɡ,,,,,,t̪aŋɡ,tanɡ,t a n ɡ,تنگ,
219-108-1,,219,108,nhiáaṛa,nhiáaṛa,n̪ j a̤ː ɽ a,,,,,,ˈn̪ja̤ːɽa,njháaɽa,n j h á a ɽ a,نِھئاڑہ,
219-110-1,,219,110,náawu,náawu,n̪ aː ʋ u,,,,,,ˈn̪aːʋu,náawu,n á a w u,ناووۡ,
219-111-1,,219,111,róot,róot,ɾ oː t̪,,,,,,ɾoːt̪,róot,r ó o t,روت,
219-112-1,,219,112,náas,náas,n̪ aː s,,,,,,n̪aːs,náas,n á a s,ناس,
219-114-1,,219,114,puróoṇu,puróoṇu,p u ɾ oː ɳ o,,,,,,puˈɾoːɳo,puróoɳu,p u r ó o ɳ u,پُروݨوۡ,
219-115-1,,219,115,áak,áak,aː k,,,,,,aːk,áak,á a k,آک,
219-118-1,,219,118,šišoó thíi,šišoó thíi,ɕ i ɕ oː + t̪ʰ iː,,,,,,ɕiˈɕoː t̪ʰiː,ɕiɕoó tʰíi,ɕ i ɕ o ó + tʰ í i,شِشو تھی,
219-119-1,,219,119,dhrakíi,dhrakíi,d̪ ɾ a̤ k iː,,,,,,d̪ɾa̤ˈkiː,drhakíi,d r h a k í i,دھرکی,
219-120-1,,219,120,ṭookóo,ṭookóo,ʈ oː k oː,,,,,,ʈoːˈkoː,ʈookóo,ʈ oː k ó o,ٹوکو,
219-121-1,,219,121,báaṣ,báaṣ,b aː ʂ,,,,,,baːʂ,báaʂ,b á a ʂ,باݜ,
219-125-1,,219,125,sooṇíi,sooṇíi,s oː ɳ iː,,,,,,soːˈɳiː,sooɳíi,s oː ɳ í i,سوݨی,
219-127-1,,219,127,zeelái,zeelái,z eː l e j,,,,,,zeːˈlej,zeeláj,z eː l á j,زیلئیۡ,
219-129-1,,219,129,pac̣hélu,pac̣hélu,p a ʈʂʰ e l o,,,,,,paˈʈʂʰelo,paʈʂʰélu,p a ʈʂʰ é l u,پڇھیۡلوۡ,
219-132-1,,219,132,lhoóṇ,lhoóṇ,l o̤ː ɳ,,,,,,lo̤ːɳ,lhoóɳ,l h o ó ɳ,لھوݨ,
219-133-1,,219,133,síɡal,síɡal,s i ɡ a l,,,,,,ˈsiɡal,síɡal,s í ɡ a l,سِگل,
219-134-1,,219,134,maníi,maníi,m a n̪ iː,,,,,,maˈn̪iː,maníi,m a n í i,منی,
219-136-1,,219,136,samandár,samandár,s a m a n̪ d̪ a ɾ,,,,,,saman̪ˈd̪aɾ,samandár,s a m a n d á r,سمندر,
219-137-1,,219,137,páaša,páaša,p aː ɕ a,,,,,,ˈpaːɕa,páaɕa,p á a ɕ a,پاشہ,
219-138-1,,219,138,bíi,bíi,b iː,,,,,,biː,bíi,b í i,بی,
219-139-1,,219,139,síla,síla,s i l a,,,,,,ˈsila,síla,s í l a,سِلہ,
219-140-1,,219,140,tíiṇu,tíiṇu,t iː ɳ o,,,,,,ˈtiːɳo,tíiɳu,t í i ɳ u,تِیݨوۡ,
219-141-1,,219,141,khaṭáanu,khaṭáanu,kʰ a ʈ aː n̪ u,,,,,,kʰaˈʈaːn̪u,kʰaʈáanu,kʰ a ʈ á a n u,کھٹانوۡ,
219-142-1,,219,142,rhoó díi,rhoó díi,ɾ o̤ː + d̪ iː,,,,,,ɾo̤ː d̪iː,rhoó díi,r h o ó + d í i,رھو دی,
219-143-1,,219,143,bheší hóonsa,bheší hóonsa,b e̤ˑ ɕ i + ɦ õ̤ː s a,,,,,,be̤ˑˈɕi ˈɦõ̤ːsa,bheɕí hóonsa,b h e ɕ í + h ó o n s a,بھیۡشیۡ ہونسہ,
219-144-1,,219,144,púustu,púustu,p uː s t̪ o,,,,,,ˈpuːst̪o,púustu,p ú u s t u,پُوستوۡ,
219-145-1,,219,145,aaɡhaá,aaɡhaá,aː ɡ a̤ː,,,,,,aːˈɡa̤ː,aaɡhaá,a a ɡ h a á,آگھا,
219-146-1,,219,146,síi,síi,s iː,,,,,,siː,síi,s í i,سی,
219-147-1,,219,147,lhoóku,lhoóku,l o̤ː k o,,,,,,ˈlo̤ːko,lhoóku,l h o ó k u,لھوکوۡ,
219-149-1,,219,149,dhuumíi,dhuumíi,d ṳː m iː,,,,,,dṳːˈmiː,dhuumíi,d h u u m í i,دُھومی,
219-150-1,,219,150,pičhílu,pičhílu,p i tɕʰ i l o,,,,,,piˈtɕʰilo,pitɕʰílu,p i tɕʰ í l u,پِچِھلوۡ,
219-152-1,,219,152,kir,kir,k i ɾ,,,,,,kiɾ,kir,k i r,کِر,
219-158-1,,219,158,uthí hóonsa,uthí hóonsa,u t̪ʰ i + ɦ õ̤ː s a,,,,,,uˈt̪ʰi ˈɦõ̤ːsa,utʰí hóonsa,u tʰ í + h ó o n s a,اُتھیۡ ہونسہ,
219-159-1,,219,159,tóoru,tóoru,t̪ oː ɾ o,,,,,,ˈt̪oːɾo,tóoru,t ó o r u,توروۡ,
219-160-1,,219,160,lhaléemi,lhaléemi,l a̤ l eː m i,,,,,,la̤ˈleːmi,lhaléemi,l h a l é e m i,لھلیمیۡ,
219-161-1,,219,161,báaṭ,báaṭ,b aː ʈ,,,,,,baːʈ,báaʈ,b á a ʈ,باٹ,
219-164-1,,219,164,súuri,súuri,s uː ɾ i,,,,,,ˈsuːɾi,súuri,s ú u r i,سُوریۡ,
219-166-1,,219,166,bhéenɡi ǰíi,bhéenɡi ǰíi,b e̤ː ŋ ɡ i + dʑ iː,,,,,,ˈbe̤ːŋɡi dʑiː,bhéenɡi ʑíi,b h é e n ɡ i + ʑ í i,بھینگیۡ جی,
219-173-1,,219,173,dúna,dúna,d̪ u n̪ a,,,,,,ˈd̪un̪a,dúna,d ú n a,دُنہ,
219-176-1,,219,176,tróo,tróo,t̪ ɾ oː,,,,,,t̪ɾoː,tróo,t r ó o,ترو,
219-177-1,,219,177,ṣuɡalíi,ṣuɡalíi,ʂ u ɡ a l iː,,,,,,ʂuɡaˈliː,ʂuɡalíi,ʂ u ɡ a l í i,ݜُگلی,
219-178-1,,219,178,ɡhaṇḍíi,ɡhaṇḍíi,ɡ a̤ ɳ ɖ iː,,,,,,ɡa̤ɳˈɖiː,ɡhaɳɖíi,ɡ h a ɳ ɖ í i,گھنڈی,
219-179-1,,219,179,ǰip,ǰip,dʑ i p,,,,,,dʑip,ʑip,ʑ i p,جِپ,
219-180-1,,219,180,dáand,dáand,d̪ aː n̪ d̪,,,,,,d̪aːn̪d̪,dáand,d á a n d,داند,
219-181-1,,219,181,muṭ,muṭ,m u ʈ,,,,,,muʈ,muʈ,m u ʈ,مُٹ,
219-183-1,,219,183,dúu,dúu,d̪ uː,,,,,,d̪uː,dúu,d ú u,دُو,
219-184-1,,219,184,čháaḍa,čháaḍa,tɕʰ aː ɖ a,,,,,,ˈtɕʰaːɖa,tɕʰáaɖa,tɕʰ á a ɖ a,چھاڈہ,
219-186-1,,219,186,táatu,táatu,t̪ aː t̪ u,,,,,,ˈt̪aːt̪u,táatu,t á a t u,تاتوۡ,
219-187-1,,219,187,dhóo,dhóo,d̪ o̤ː,,,,,,d̪o̤ː,dhóo,d h ó o,دھو,
219-188-1,,219,188,wíi,wíi,ʋ iː,,,,,,ʋiː,wíi,w í i,وی,
219-190-1,,219,190,síndu,síndu,s i n̪ d̪ o,,,,,,ˈsin̪d̪o,síndu,s í n d u,ِسِندوۡ,
219-194-1,,219,194,paṇáaru,paṇáaru,p a ɳ aː ɾ u,,,,,,paˈɳaːɾu,paɳáaru,p a ɳ á a r u,پݨاروۡ,
219-196-1,,219,196,bistíiṇu,bistíiṇu,b i s t̪ iː ɳ o,,,,,,bisˈt̪iːɳo,bistíiɳu,b i s t í i ɳ u,بِستِیݨوۡ,
219-198-1,,219,198,húuši,húuši,ɦ ṳː ɕ i,,,,,,ˈɦṳːɕi,húuɕi,h ú u ɕ i,ہُوشیۡ,
219-199-1,,219,199,préku,préku,p ɾ e k o,,,,,,ˈpɾeko,préku,p r é k u,پریۡکوۡ,
219-202-1,,219,202,kúṛi,kúṛi,k u ɽ i,,,,,,ˈkuɽi,kúɽi,k ú ɽ i,کُڑیۡ,
219-204-1,,219,204,ɡhroók,ɡhroók,ɡ ɾ o̤ː k,,,,,,ɡɾo̤ːk,ɡrhoók,ɡ r h o ó k,گھروک,
219-206-1,,219,206,kaál,kaál,k aː l,,,,,,kaːl,kaál,k a á l,کال,
219-20-1,,219,20,daáǰa,daáǰa,d̪ aː dʑ a,,,,,,ˈd̪aːdʑa,daádʑa,d a á dʑ a,داجہ,
219-7-1,,219,7,kháaču,kháaču,kʰ aː tɕ u,,,,,,ˈkʰaːtɕu,kʰáatɕu,kʰ á a tɕ u,کھاچوۡ,
219-48-1,,219,48,ṣáača,ṣáača,ʂ aː tɕ a,,,,,,ˈʂaːtɕa,ʂáatɕa,ʂ á a tɕ a,ݜاچہ,
219-109-1,,219,109,máaṭu,máaṭu,m aː ʈ u,,,,,,ˈmaːʈu,máaʈu,m á a ʈ u,ماٹوۡ,
219-93-1,,219,93,khur,khur,kʰ u ɾ,,,,,,kʰuɾ,kʰur,kʰ u r,کُھر,
219-122-1,,219,122,lhoílu,lhoílu,l o̤ j l o,,,,,,ˈlo̤jlo,lhojlu,l h o j l u,لھوئِلوۡ,
219-88-1,,219,88,ǰhóona,ǰhóona,dʑ o̤ː n̪ a,,,,,,ˈdʑo̤ːn̪a,ʑhóona,ʑ h ó o n a,جھونہ,
219-24-1,,219,24,yhíi,yhíi,j i̤ː,,,,,,ji̤ː,jhíi,j h í i,یھی,
219-165-1,,219,165,pháamba,pháamba,pʰ aː m b a,,,,,,ˈpʰaːmba,pʰáamba,pʰ á a m b a,پھامبہ,
219-167-1,,219,167,laméeṭi,laméeṭi,l a m eː ʈ i,,,,,,laˈmeːʈi,laméeʈi,l a m é e ʈ i,لمیٹیۡ,
219-182-1,,219,182,nuuṭóo,nuuṭóo,n̪ uː ʈ oː,,,,,,n̪uːˈʈoː,nuuʈóo,n u u ʈ ó o,نُوٹو,
219-148-1,,219,148,ɡhróoṇ,ɡhróoṇ,ɡ ɾ o̤ː ɳ,,,,,,ɡɾo̤ːɳ,ɡrhóoɳ,ɡ r h ó o ɳ,گھروݨ,
219-171-1,,219,171,čóolu,čóolu,tɕ oː l o,,,,,,ˈtɕoːlo,tɕóolu,tɕ ó o l u,چولوۡ,
219-124-1,,219,124,deec̣híṇu,deec̣híṇu,d̪ eː ʈʂʰ i ɳ o,,,,,,d̪eːˈʈʂʰiɳo,deeʈʂʰíɳu,d eː ʈʂʰ í ɳ u,دیڇِھݨوۡ,
219-151-1,,219,151,ǰhanduraa,ǰhanduraa,dʑ a̤ n̪ d̪ ɾ aː,,,,,,dʑa̤n̪ˈd̪ɾaː,ʑhanduraá,ʑ h a n d u r a á,جھندُرا,
219-207-1,,219,207,zeṛ,zeṛ,z e ɽ,,,,,,zeɽ,zeɽ,z e ɽ,زیۡڑ,
219-18-1,,219,18,siiná,siiná,s iː n a,,,,,,siːˈna,siiná,s i i n á,سِینہ,
219-49-1,,219,49,nóonɡ,nóonɡ,n̪ oː ŋ ɡ,,,,,,n̪oːŋɡ,nóonɡ,n ó o n ɡ,نونگ,
219-61-1,,219,61,meewá,meewá,m eː ʋ a,,,,,,meːˈʋa,meewá,m eː w á,میوہ,
219-62-1,,219,62,purá,purá,p u ɾ a,,,,,,puˈɾa,purá,p u r á,پُرہ,
219-78-1,,219,78,ṣinɡ,ṣinɡ,ʂ i ŋ ɡ,,,,,,ʂiŋɡ,ʂinɡ,ʂ i n ɡ,ݜِنگ,
219-87-1,,219,87,khúṭu,khúṭu,kʰ u ʈ o,,,,,,ˈkʰuʈo,kʰúʈu,kʰ ú ʈ u,کُھٹوۡ,
219-102-1,,219,102,yúun,yúun,j uː n̪,,,,,,juːn̪,júun,j ú u n,یُون,
219-130-1,,219,130,piṇḍúuru,piṇḍúuru,p i ɳ ɖ uː ɾ o,,,,,,piɳˈɖuːɾo,piɳɖúuru,p i ɳ ɖ ú u r u,پِنڈُوروۡ,
219-162-1,,219,162,c̣húuṇc̣u,c̣húuṇc̣u,ʈʂʰ uː ɳ ʈʂ o,,,,,,ˈʈʂʰuːɳʈʂo,ʈʂʰúuɳʈʂu,ʈʂʰ ú u ɳ ʈʂ u,ڇُھونڇوۡ,
219-203-1,,219,203,zanɡál,zanɡál,z a ŋ ɡ a l,,,,,,zaŋɡal,zanɡál,z a n ɡ á l,زنگل,
219-208-1,,219,208,pilíilu,pilíilu,p i l iː l o,,,,,,piˈliːlo,pilíilu,p i l í i l u,پِلِیلوۡ,
219-209-1,,219,209,séeti,séeti,s eː t̪ i,,,,,,ˈseːt̪i,séeti,s é e t i,سیتیۡ,
219-210-1,,219,210,šópu,šópu,ɕ o p o,,,,,,ˈɕopo,ɕópu,ɕ ó p u,شوۡپوۡ,
219-211-1,,219,211,phútu,phútu,pʰ u t̪ o,,,,,,ˈpʰut̪o,pʰútu,pʰ ú t u,پُھتوۡ,
219-212-1,,219,212,dhoóṛ,dhoóṛ,d̪ o̤ː ɽ,,,,,,d̪o̤ːɽ,dhoóɽ,d h o ó ɽ,دھوڑ,
219-213-1,,219,213,čhay,čhay,tɕʰ a j,,,,,,tɕʰaj,tɕʰaj,tɕʰ a j,چھئیۡ,
219-214-1,,219,214,ɡhoóṣṭ,ɡhoóṣṭ,ɡ o̤ː ʂ ʈ,,,,,,ɡo̤ːʂʈ,ɡhoóʂʈ,ɡ h o ó ʂ ʈ,گھوݜٹ,
219-215-1,,219,215,triṣṭu,triṣṭu,t̪ ɾ i ʂ ʈ o,,,,,,ˈt̪ɾiʂʈo,tríʂʈu,t r í ʂ ʈ u,ترِݜٹوۡ,
219-216-1,,219,216,ḍanɡ,ḍanɡ,ɖ a ŋ ɡ,,,,,,ɖaŋɡ,ɖanɡ,ɖ a n ɡ,ڈنگ,
219-217-1,,219,217,mhoóru,mhoóru,m o̤ː ɾ o,,,,,,ˈmo̤ːɾo,mhoóru,m h o ó r u,مھوروۡ,
219-218-1,,219,218,bíi,bíi,b iː,,,,,,biː,bíi,b í i,بی,
219-219-1,,219,219,utráapa,utráapa,u t̪ ɾ aː p a,,,,,,uˈt̪ɾaːpa,utráapa,u t r á a p a,اُتراپہ,
219-220-1,,219,220,ɡhiní bíi,ɡhiní bíi,ɡ i̤ n̪ i + b iː,,,,,,ɡi̤ˈn̪i biː,ɡhiní bíi,ɡ h i n í + b í i,گِھنیۡ بی,
219-221-1,,219,221,ɡhína,ɡhína,ɡ i̤ n a,,,,,,ˈɡi̤na,ɡhína,ɡ h í n a,گِھنہ,
219-222-1,,219,222,palóo,palóo,p a l oː,,,,,,paˈloː,palóo,p a l ó o,پلو,
219-223-1,,219,223,ríi,ríi,ɾ iː,,,,,,ɾiː,ríi,r í i,ری,
219-224-1,,219,224,thíi,thíi,t̪ʰ iː,,,,,,t̪ʰiː,tʰíi,tʰ í i,تھی,
219-225-1,,219,225,píiṣa,píiṣa,p iː ʂ a,,,,,,ˈpiːʂa,píiʂa,p í i ʂ a,پِیݜہ,
219-226-1,,219,226,nóonɡ,nóonɡ,n̪ oː ŋ ɡ,,,,,,n̪oːŋɡ,nóonɡ,n ó o n ɡ,نونگ,
7-62-1,,7,62,lecʿown,lecʿown,l ɛ tsʰ u n,,,,,,lɛˈtsʰun,lɛtsʰ-un,l ɛ tsʰ + u n,լեցուն,
8-215-1,,8,215,daṙə,daṙə,d ɑ r ə,,,,,,ˈdɑrə,dɑr-n,d ɑ r + n,դառը,
7-215-1,,7,215,lełi,lełi,l ɛ ʁ i,,,,,,lɛˈʁi,lɛʁ-i,l ɛ ʁ + i,լեղի,
8-220-1,,8,220,krel,krel,k ə ɾ ɛ l,,,,,,kəˈɾɛl,k(ə)ɾ-ɛ-l,k ə ɾ + ɛ + l,կրել,
8-226-1,,8,226,čiran,čiran,tʃ i ɾ ɑ n,,,,,,tʃiˈɾɑn,tʃeiɾɑn,tʃ e i ɾ ɑ n,ճիրան,
7-226-1,,7,226,čiran,čiran,dʒ i ɾ ɑ n,,,,,,dʒiˈɾɑn,dʒeiɾɑn,dʒ e i ɾ ɑ n,ճիրան,
7-220-1,,7,220,krel,krel,ɡ ə ɾ ɛ l,,,,,,ɡəˈɾɛl,ɡ(ə)ɾ-ɛ-l,ɡ ə ɾ + ɛ + l,կրել,
7-224-1,,7,224,ənel,ənel,ə n ɛ l,,,,,,əˈnɛl,ən-ɛ-l,ə n + ɛ + l,ընել,
7-218-1,,7,218,ertʿal,ertʿal,j ɛ r tʰ ɑ l,,,,,,jɛrtʰɑl,ɛrtʰ-ɑ-l,ɛ r tʰ + ɑ + l,երթալ,
7-223-1,,7,223,lal,lal,l ɑ l,,,,,,lɑl,l(-)ɑ-l,l + ɑ + l,լալ,
7-225-1,,7,225,ałal,ałal,ɑ ʁ ɑ l,,,,,,ɑˈʁɑl,ɑʁ-ɑ-l,ɑ ʁ + ɑ + l,աղալ,
7-216-1,,7,216,karcr,karcr,ɡ ɑ ɾ d z ə ɾ,,,,,,ˈɡɑɾdzəɾ,ɡɑɾdzɾ,ɡ ɑ ɾ d z ɾ,կարծր,
7-222-1,,7,222,cackel,cackel,d z ɑ d z ɡ ɛ l,,,,,"also ""to cover""",dzɑdzˈɡɛl,dzɑdzuɡ-ɛ-l,d z ɑ d z u ɡ + ɛ + l,ծածկել,
7-78-1,,7,78,ełǰiwr,ełǰiwr,j ɛ χ tʃʰ j u ɾ,,,,,,jɛχˈtʃʰjuɾ,ɛʁtʃʰiuɾ,ɛ ʁ tʃʰ i u ɾ,եղջիւր,
7-214-1,,7,214,town,town,d u n,,,,,,dun,d-un,d + u n,տուն,
7-87-1,,7,87,cownk,cownk,d z u ŋ ɡ,,,,,,dzuŋɡ,dzunɡ,d z u n ɡ,ծունկ,
7-102-1,,7,102,lowsin,lowsin,l u s i n,,,,,,luˈsin,luisin,l u i s i n,լուսին,
7-107-1,,7,107,neł,neł,n ɛ ʁ,,,,,,nɛʁ,nɛʁ,n ɛ ʁ,նեղ,
7-219-1,,7,219,vazel,vazel,v ɑ z ɛ l,,,,,,vɑˈzɛl,uɑz-ɛ-l,u ɑ z + ɛ + l,վազել,
7-136-1,,7,136,cov,cov,d z ɔ v,,,,,,dzɔv,dzɔv,d z ɔ v,ծով,
7-213-1,,7,213,šukʿ,šukʿ,ʃ u kʰ,,,,,,ʃukʰ,ʃukʰ,ʃ u kʰ,շուք,
7-217-1,,7,217,anowš,anowš,ɑ n u ʃ,,,,,,ɑˈnuʃ,ɑnu(i)ʃ,ɑ n u i ʃ,անուշ,
7-221-1,,7,221,aṙnel,aṙnel,ɑ r n ɛ l,,,,,,ɑrˈnɛl,ɑr-n-ɛ-l,ɑ r + n + ɛ + l,առնել,
7-209-1,,7,209,zist,zist,z i s d,,,,,,zisd,zisd,z i s d,զիստ,
119-208-1,,119,208,cīṇṭī,cīṇṭī,tʃ ĩ ʈ i,,,,,,tʃĩʈi,,,چینٹی,
119-215-1,,119,215,kaṛvā,kaṛvā,k ə ɽ w ɑ,,,,,,kəɽwɑ,,,کڑوا,
119-220-1,,119,220,le jānā,le jānā,l e + dʒ ɑ n ɑ,,,,,,le dʒɑnɑ,,,لے جانا,
119-226-1,,119,226,pan̄jā,pan̄jā,p ə ɲ dʒ ɑ,,,,,,pəɲdʒɑ,,,پنجا,
119-223-1,,119,223,ronā,ronā,ɾ o n ɑ,,,,,,ɾonɑ,,,رونا,
119-224-1,,119,224,karnā,karnā,k ə ɾ n ɑ,,,,,,kəɾnɑ,,,کرنا,
119-211-1,,119,211,makkhī,makkhī,m ə kʰ i,,,,,,məkʰi,,,مکھی,
119-218-1,,119,218,jānā,jānā,dʒ ɑ n ɑ,,,,,,dʒɑnɑ,,,جانا,
119-225-1,,119,225,pīsnā,pīsnā,p i s n ɑ,,,,,,pisnɑ,,,پیسنا,
119-69-1,,119,69,hāth,hāth,ɦ ɑ t̪ʰ,,,,,,ɦɑt̪ʰ,,,ہاتھ,
119-216-1,,119,216,sak̲h̲t,sak̲h̲t,s ə x t̪,,,,,,səxt̪,,,سخت,
119-222-1,,119,222,chipānā,chipānā,tʃ ʊ p ɑ n ɑ,,,,,,tʃʊpɑnɑ,,,چھپانا,
119-214-1,,119,214,makān,makān,m ə k ɑ n,,,,,,məkɑn,,,مکان,
119-210-1,,119,210,nāf,nāf,n ɑ f,,,,,,nɑf,,,ناف,
119-219-1,,119,219,dauṛnā,dauṛnā,d̪ ɔ ɾ n ɑ,,,,,,d̪ɔɾnɑ,,,دوڑنا,
119-213-1,,119,213,sāya,sāya,s ɑ j ɑ,Persian loan sāyah سایه,,,,,sɑjɑ,,,سایہ,
119-217-1,,119,217,mīṭhā,mīṭhā,m i ʈʰ ɑ,,,,,,miʈʰɑ,,,میٹھا,
119-209-1,,119,209,rān,rān,ɾ ɑ n,,,,,,ɾɑn,,,ران,
119-212-1,,119,212,kal,kal,k ə l,,,,,,kəl,,,کل,
119-221-1,,119,221,lenā,lenā,l e n ɑ,,,,,,lenɑ,,,لینا,
8-223-1,,8,223,lacʿ linel,lacʿ linel,l ɑ tsʰ l i n ɛ l,,,,,,lɑtsʰliˈnɛl,lɑ-tsʰ lein-ɛ-l,l ɑ + tsʰ + l e i n + ɛ + l,լաց լինել,
8-224-1,,8,224,anel,anel,ɑ n ɛ l,,,,,,ɑˈnɛl,ɑn-ɛ-l,ɑ n + ɛ + l,անել,
8-218-1,,8,218,gnal,gnal,ɡ ə n ɑ l,,,,,,ɡəˈnɑl,ɡ(ə)n-ɑ-l,ɡ ə n + ɑ + l,գնալ,
8-225-1,,8,225,ałal,ałal,ɑ ʁ ɑ l,,,,,,ɑˈʁɑl,ɑʁ-ɑ-l,ɑ ʁ + ɑ + l,աղալ,
8-216-1,,8,216,pind,pind,p i n d,,,,,also 'solid',pind,pind,p i n d,պինդ,
8-222-1,,8,222,tʿakʿcʿnel,tʿakʿcʿnel,tʰ ɑ kʰ tsʰ ə n ɛ l,,,,,,tʰɑkʰtsʰ(ə)ˈnɛl,tʰɑkʰ-tsʰn-ɛ-l,tʰ ɑ kʰ + tsʰ n + ɛ + l,թաքցնել,
8-214-1,,8,214,town,town,t u n,,,,,,tun,t-un,t + u n,տուն,
8-49-1,,8,49,ełowng,ełowng,j ɛ ʁ u ŋ ɡ,,,,,,jɛˈʁuŋɡ,ɛʁunɡ,ɛ ʁ u n ɡ,եղունգ,
8-219-1,,8,219,vazel,vazel,v ɑ z ɛ l,,,,,,vɑˈzɛl,uɑz-ɛ-l,u ɑ z + ɛ + l,վազել,
8-213-1,,8,213,stver,stver,ə s t v ɛ ɾ,,,,,,(ə)stˈvɛɾ,stuɛɾ,s t u ɛ ɾ,ստվեր,
8-217-1,,8,217,anowš,anowš,ɑ n u ʃ,,,,,,ɑˈnuʃ,ɑnu(i)ʃ,ɑ n u i ʃ,անուշ,
8-221-1,,8,221,aṙnel,aṙnel,ɑ r n ɛ l,,,,,,ɑrˈnɛl,ɑr-n-ɛ-l,ɑ r + n + ɛ + l,առնել,
8-209-1,,8,209,azdr,azdr,ɑ z d ə ɾ,,,,,,ˈɑzdəɾ,ɑzdɾ,ɑ z d ɾ,ազդր,
129-220-1,,129,220,berem,berem,b ɛ ɾ ɛ m,,,,,,bɛˈɾɛm,bɛɾ-ɛ-m,b ɛ ɾ + ɛ + m,բերեմ,
143-208-1,,143,208,milingonë,milingonë,,"Other variants: milimangë; merimangë, merimagë, mirëmangë, merimajkë.Orel sees in these tabooistic transformations of *merming, borrowed < Mod. Greek μυρμήγκι 'id.'.Tsakonian Greek has μελιγκόνι /melingóni/ which is either a loan from Albanian or vice versa the loan source of the Albanian word what remains difficult to decide. If the Tsakonian word shows folk etymology with Greek méli 'honey', it would be more likely be assume Greek origin of the Albanian l-form.",,,,,,,,,
143-215-1,,143,215,hidhur,hidhur,,Also (h)idhët. Pr.Alb. *hið- + dialectally different enlargements; < zero-grade PIE root *h₂ei̯dʰ.,,,,,,,,,
