id,lexeme_id,cognate_class_id
49430,51894,7606
49431,52042,7607
49432,51915,25
49433,51917,27
49434,51919,696
49435,51921,771
49436,51924,5059
49437,51925,700
49438,51926,5556
49439,51927,703
49440,51928,39
49441,51932,225
49442,51933,44
49443,51934,7608
49444,52064,46
49445,51935,405
49446,51938,705
49447,51940,1997
49448,51941,411
49449,51942,53
49450,51943,708
49451,51945,3580
49452,51946,1998
49453,51892,7609
49454,51895,7610
49455,51896,7611
49456,51897,7612
49458,51900,687
49459,52038,7613
49460,51901,7614
49461,51902,7615
49462,52040,7616
49463,51893,7617
49464,51898,7618
49465,51904,7619
49469,26183,7621
49470,45830,7622
49471,26196,7623
49472,26203,7624
49473,26215,7625
49474,26588,7626
49475,45845,7627
49476,26254,7628
49477,26270,7629
49478,26282,7630
49479,26293,7631
49480,45853,7632
49481,26302,468
49482,26310,7633
49483,26682,7634
49484,26317,7635
49485,26319,7636
49486,26325,7637
49487,45850,7638
49488,45860,943
49489,45862,6637
49490,45843,7639
49491,14945,368
49492,52325,8319
49493,15043,6866
49494,52332,2235
49495,52362,7578
49496,14932,6354
49497,52336,411
49498,15005,7640
49499,52348,5058
49501,52334,7643
49502,52368,5227
49503,52324,7644
49504,15093,7645
49505,52371,5007
49506,52372,1105
49507,52373,1196
49508,52374,1197
49509,52375,7796
49510,52376,1218
49511,52377,1219
49512,52378,1109
49513,52379,6014
49514,52380,6086
49515,52381,1111
49516,52382,1112
49517,52552,2567
49518,52383,1114
49521,52323,7648
49522,52553,1115
49524,52384,2243
49525,52385,5130
49526,52386,2213
49527,52387,1116
49528,52388,5097
49529,52389,1117
49530,52390,2485
49531,52554,7318
49532,52391,1199
49533,52392,6484
49534,52393,1121
49535,52394,375
49536,52395,18
49537,52396,7700
49538,52398,4859
49539,52397,1281
49540,52399,5125
49541,52400,1123
49542,52401,380
49543,52402,7551
49544,52403,1125
49545,52404,208
49546,52405,384
49547,52406,210
49548,52407,28
49549,52408,211
49550,52555,1126
49551,52556,6505
49552,52409,6104
49553,52410,391
49554,52411,699
49555,52412,700
49556,52413,1130
49557,52414,774
49558,52415,1131
49559,52416,39
49560,52417,1133
49561,52418,5031
49562,52419,1134
49563,52420,42
49564,52421,1252
49565,52422,1250
49566,52423,44
49567,52424,403
49568,52425,6879
49569,52426,2235
49570,52427,405
49571,52428,7567
49572,52429,1137
49573,52430,1138
49574,52431,6332
49575,52432,5112
49576,52434,1139
49577,52433,7649
49578,52435,1202
49579,52436,1141
49580,52437,5139
49581,52438,1142
49582,52439,8278
49583,52440,6458
49584,52441,1143
49585,52564,239
49586,52565,5275
49587,52442,1144
49588,52443,2458
49589,52444,6178
49590,52445,5141
49591,52446,242
49592,52447,1145
49593,52448,62
49594,52449,1146
49595,52450,1147
49596,52451,2786
49597,52452,2307
49598,52453,1148
49599,52454,1149
49600,52455,1150
49601,52456,1151
49602,52457,1231
49603,52458,254
49604,52459,72
49605,52460,1232
49606,52461,257
49607,52462,8265
49608,52463,76
49609,52464,437
49610,52465,2232
49611,52466,79
49612,52557,80
49613,52467,8251
49614,52468,2268
49615,52469,82
49616,52566,263
49617,52470,5145
49618,52471,1157
49619,52567,1203
49620,52472,86
49621,52473,266
49622,52474,267
49623,52475,89
49624,52476,1158
49625,52477,91
49626,52478,2369
49627,52479,1161
49628,52558,2837
49629,52480,1205
49630,52481,1206
49631,52482,1163
49632,52483,1238
49633,52484,6197
49634,52485,1165
49635,52486,1166
49636,52487,2444
49637,52488,5148
49638,52489,283
49639,52490,1168
49640,52491,1169
49641,52492,2409
49642,52568,6265
49643,52493,287
49644,52494,929
49645,52495,289
49646,52496,815
49647,52569,5209
49648,52497,468
49649,52498,8276
49650,52570,1170
49651,52499,294
49652,52500,1171
49653,52501,1172
49654,52502,7523
49655,52503,1173
49656,52559,2916
49657,52504,123
49658,52505,301
49659,52506,1290
49660,52507,303
49661,52560,305
49662,52508,309
49663,52509,1177
49664,52510,1291
49665,52511,1179
49666,52571,1180
49667,52561,314
49668,52512,5157
49669,52572,1881
49670,52573,1181
49671,52574,1293
49672,52513,5158
49673,52562,2439
49674,52514,7650
49675,52515,3010
49676,52516,1247
49677,52575,5160
49678,52517,321
49679,52518,1184
49680,52519,323
49681,52520,146
49682,52576,325
49683,52521,1248
49684,52522,327
49685,52523,502
49686,52525,503
49687,52524,1296
49688,52526,1207
49689,52527,1186
49690,52528,153
49691,52529,537
49692,52530,1187
49693,52531,1216
49694,52532,1188
49695,52533,335
49696,52534,6637
49697,52535,1189
49698,52536,160
49699,52537,161
49700,52538,337
49701,52539,1190
49702,52540,7520
49703,52541,1191
49704,52542,342
49705,52543,1192
49706,52544,169
49707,52545,671
49709,52547,1297
49710,52548,7535
49711,52549,5163
49712,52550,5822
49713,52551,145
49714,52337,5097
49715,14984,7652
49716,25454,7652
49717,52577,1196
49718,52578,5173
49719,52579,2201
49720,52580,1219
49721,52581,1111
49722,52582,2243
49723,52583,5130
49724,52584,1116
49725,52585,7318
49726,52586,6484
49727,52587,1121
49728,52588,375
49729,52589,18
49730,52590,6096
49731,52591,5125
49732,52592,380
49733,52593,7551
49734,52594,208
49735,52595,384
49736,52596,210
49737,52597,28
49738,52598,211
49739,52599,7653
49740,52600,391
49741,52601,699
49742,52602,774
49743,52603,1131
49744,52604,39
49745,52605,1250
49746,52606,44
49747,52607,403
49748,52608,2235
49749,52609,405
49750,52610,7567
49751,52611,1137
49752,52612,1138
49753,52613,6332
49754,52614,1139
49755,52615,1141
49756,52616,1142
49757,52618,4958
49758,52617,8278
49759,52619,6458
49760,52620,1143
49761,52621,239
49762,52623,5141
49763,52622,5189
49764,52624,242
49765,52625,2062
49766,52626,62
49767,52627,1147
49768,52628,2307
49769,52629,1148
49770,52630,1149
49771,52631,254
49772,52632,72
49773,52633,76
49774,52634,437
49775,52635,79
49776,52636,80
49777,52637,1233
49778,52638,82
49779,52639,263
49780,52640,8396
49781,52641,86
49782,52642,267
49783,52643,89
49784,52644,1158
49785,52645,91
49786,52646,2369
49787,52647,1163
49788,52648,6197
49789,52649,1166
49790,52650,2444
49791,52651,5148
49792,52652,283
49793,52653,1169
49794,52654,287
49795,52655,929
49796,52656,289
49797,52657,815
49798,52658,8276
49799,52659,1170
49800,52660,294
49801,52661,1171
49802,52662,1172
49803,52663,7523
49804,52664,1173
49805,52665,309
49806,52666,1177
49807,52667,1179
49808,52668,1181
49809,52669,5158
49810,52670,318
49811,52671,319
49812,52672,2435
49813,52673,146
49814,52674,1215
49815,52675,1248
49816,52676,327
49817,52677,502
49818,52678,153
49819,52679,1216
49820,52680,335
49821,52681,6637
49822,52682,160
49823,52683,161
49824,52684,337
49825,52685,1190
49826,52686,7520
49827,52687,1191
49828,52688,1192
49829,52689,169
49830,52690,671
49831,52691,1195
49832,52692,7535
49833,52693,5163
49834,52694,5822
49835,52695,145
49837,52696,5007
49838,52697,1105
49839,52698,1580
49840,52699,4813
49841,52700,7796
49842,51914,7655
49843,51918,28
49844,51920,697
49845,51923,7656
49846,51922,3307
49850,52701,7659
49851,52702,1219
49852,52703,1109
49853,52704,6014
49854,52705,6086
49855,52706,1111
49856,52707,1112
49857,52708,2567
49858,52709,1114
49859,52710,1115
49860,52711,2243
49861,52712,5130
49862,52713,2213
49863,52714,1116
49864,52715,5097
49865,52716,1222
49866,52717,2485
49867,52718,7318
49868,52719,6106
49869,52720,6484
49870,52721,1121
49871,52722,375
49872,52723,18
49874,52725,1932
49875,52726,5177
49876,52727,1123
49877,52728,380
49878,52729,7551
49879,52730,1125
49880,52731,208
49881,52732,384
49882,52733,210
49883,52734,28
49884,52735,211
49885,52736,1126
49886,52737,6505
49887,52738,1127
49888,52739,1200
49889,52740,391
49890,52742,1128
49891,52741,699
49892,52743,700
49893,52744,1201
49894,52745,774
49895,52746,1131
49896,52747,39
49897,52748,1133
49898,52749,5031
49899,52750,1134
49900,52751,7660
49901,52752,1252
49902,52753,7661
49903,52754,44
49904,52755,403
49905,52756,5137
49906,52757,2235
49907,52758,405
49908,52759,7567
49909,52760,1137
49910,52761,1138
49911,52762,6332
49912,52763,5112
49913,52764,1228
49914,53562,7662
49915,52765,1202
49916,52766,1141
49917,52768,1142
49918,52769,4958
49919,52770,6458
49920,52771,1143
49921,52772,7663
49922,52773,2689
49923,52774,5208
49924,52775,1144
49925,52776,2458
49926,52777,6178
49927,52778,7664
49928,52767,7665
49929,52779,1230
49930,52780,2062
49931,52781,62
49932,52782,1146
49933,52783,1147
49934,52784,2786
49935,52785,249
49936,52786,1148
49937,52787,1149
49938,52788,1150
49939,52789,1151
49940,52790,1231
49941,52791,254
49942,52792,72
49943,52793,1254
49944,52794,7666
49945,52795,257
49946,52796,8265
49947,52797,2317
49948,52798,437
49949,52799,2232
49950,52800,79
49951,52801,80
49952,52802,1233
49953,52803,2268
49954,52804,82
49955,52805,263
49956,52806,5145
49957,52807,1157
49958,52808,1203
49959,52809,86
49960,52810,266
49961,52811,267
49962,52812,89
49963,52813,1158
49964,52814,91
49965,52815,4810
49966,52816,1161
49967,52817,2837
49968,52066,7667
49969,52022,333
49970,52079,5224
49971,51948,7668
49972,51950,7669
49973,52065,2235
49974,52072,7670
49976,51951,9446
49977,52049,249
49978,51953,68
49979,52046,2783
49980,51958,718
49981,51959,257
49982,51960,7522
49983,51961,2322
49984,51962,78
49985,51964,1965
49986,52063,2268
49987,52075,5026
49988,51968,84
49989,51970,87
49990,51972,89
49991,52047,3283
49992,51975,94
49993,51978,5084
49994,52048,98
49995,52057,276
49996,52084,5225
49997,51985,2010
49998,52054,729
49999,51986,2011
50000,51989,732
50001,52078,5058
50002,51990,115
50003,51991,2014
50004,51994,5866
50005,51995,7058
50006,51996,7523
50007,51997,734
50008,51998,123
50009,52058,125
50010,52003,131
50011,52007,535
50012,52052,7466
50013,52086,5227
50014,52008,5069
50015,52010,742
50016,52011,143
50017,52014,146
50018,52016,326
50019,52017,327
50020,52018,328
50021,52020,153
50022,52024,157
50023,52025,6637
50024,52026,745
50025,52027,160
50026,52060,161
50028,52030,7520
50029,52031,165
50030,52034,3666
50031,52035,671
50032,52036,172
50033,52039,747
50034,52061,9295
50035,52037,5822
50036,52013,145
50037,52077,5238
50038,52033,7671
50039,52032,7672
50040,52028,7673
50041,52023,744
50042,52059,7674
50043,52021,7675
50045,51979,275
50046,52019,7676
50047,52015,7677
50048,52071,7678
50049,52074,7679
50050,52056,7680
50052,52818,7682
50053,52009,7683
50054,52043,7684
50055,52819,7685
50056,52051,7686
50057,52082,5226
50058,52070,7687
50059,52006,7688
50060,52005,1656
50061,52820,1206
50062,52821,1163
50063,52822,1238
50064,52823,6197
50065,52824,1165
50066,52825,1166
50067,52826,2444
50068,52827,5148
50069,52828,283
50070,52829,1168
50071,52004,7689
50072,52830,2409
50073,52831,1169
50074,52833,9455
50075,52001,1970
50076,52002,7690
50077,52000,7691
50080,52055,7693
50081,51992,7694
50083,52832,7696
50085,51988,7698
50087,51980,7701
50088,51981,7702
50089,51982,7703
50090,52069,7704
50091,51983,3501
50092,51984,7705
50094,52834,287
50095,52835,929
50096,52836,289
50097,52837,815
50098,52838,5149
50099,52839,468
50100,52840,8276
50101,52841,1170
50102,52842,294
50103,52843,1171
50104,52844,1172
50105,52845,7523
50106,52846,1173
50107,52847,2916
50108,52848,123
50109,52849,301
50110,52850,1290
50111,52851,303
50112,52852,305
50113,52853,309
50114,52854,1177
50115,52855,1243
50116,52856,1213
50117,52857,1179
50118,52858,1245
50119,52859,1180
50120,52860,314
50121,52861,5157
50122,52862,7585
50123,52863,1181
50124,52864,1246
50125,52865,5158
50126,52866,318
50127,52867,319
50128,52868,3010
50129,52869,1247
50130,52870,2998
50131,52871,5160
50132,52872,321
50133,52873,1184
50134,52874,3037
50135,51976,95
50136,51977,7706
50137,51974,7707
50138,52045,7708
50139,51971,7709
50140,51973,5064
50141,51967,7710
50142,51969,86
50143,51966,82
50145,52068,7712
50146,51963,79
50147,51965,7713
50148,51957,7714
50150,51956,2002
50153,52067,7718
50154,51954,7719
50155,51955,7720
50156,51947,7721
50165,51939,7729
50166,52081,7730
50167,52087,7731
50168,51937,5221
50169,51936,7732
50170,51931,7733
50172,52044,7734
50173,51916,7735
50175,51910,7737
50176,51909,7327
50177,52091,5097
50178,51903,7738
50179,52062,9416
50180,52085,8422
50181,52875,2435
50182,52876,146
50183,52877,325
50184,52878,1248
50185,52879,327
50186,52881,503
50187,52883,153
50188,52884,1187
50189,52885,1216
50190,52886,1188
50191,52887,335
50192,52888,6637
50193,52889,1189
50194,52890,160
50195,52891,161
50196,52892,337
50197,52893,1190
50198,52894,7520
50199,52895,1191
50200,52896,342
50201,52897,1192
50202,52898,169
50203,52899,671
50205,52901,1195
50206,52902,1297
50207,52903,7535
50208,52904,5163
50209,52905,5822
50210,52906,145
50211,52907,5007
50212,52908,1105
50213,52909,7739
50214,52910,1196
50215,52911,1197
50216,52912,7796
50217,52913,1198
50218,52915,1219
50219,52914,1108
50220,52916,1109
50221,52917,2028
50222,52918,7740
50223,52919,1111
50224,52920,1112
50225,52921,4948
50226,52922,1114
50227,52923,1115
50228,52924,2243
50229,52925,5130
50230,52926,2212
50231,52927,1116
50232,52928,1117
50233,52929,2485
50234,52930,7318
50235,52931,1120
50236,52932,6484
50237,52934,2249
50238,52933,1121
50239,52935,375
50240,52936,18
50241,52937,7700
50242,52938,4859
50243,52939,6096
50244,52940,1123
50245,52941,380
50246,52942,7551
50247,52943,1125
50248,52944,208
50249,52945,384
50250,52946,210
50251,52947,28
50252,52948,211
50253,52949,1126
50254,52950,6505
50255,52951,7653
50256,52952,391
50257,52953,699
50258,52954,700
50259,52955,4996
50260,52956,774
50261,52957,1131
50262,52958,39
50263,52959,1133
50264,52960,5031
50265,52961,1134
50266,52962,42
50267,52963,1252
50268,52964,7741
50269,52965,44
50270,52966,403
50271,52968,6879
50272,52967,2655
50273,52969,2235
50274,52970,405
50275,52971,7567
50276,52972,1137
50277,52973,1138
50278,52974,6332
50279,52975,5112
50280,52976,1139
50281,52977,1202
50282,52978,1141
50283,52979,5139
50284,52980,1142
50285,52981,8278
50286,52982,6458
50287,52983,1143
50288,52984,2694
50289,52985,5275
50290,52986,1144
50291,52987,2458
50292,52988,6178
50293,52989,5211
50294,52990,242
50295,52991,1145
50296,52992,1146
50297,52993,1147
50298,52994,2786
50299,52995,249
50300,52996,1148
50301,52997,1149
50302,52998,1150
50303,52999,1151
50304,53000,1231
50305,53001,254
50306,53002,72
50307,53003,1232
50308,53004,257
50309,53005,8265
50310,53006,76
50311,53007,437
50312,53008,2232
50313,53009,79
50314,53010,80
50315,53011,8251
50316,53012,2268
50317,53013,82
50318,53015,2806
50319,53014,263
50320,53016,5145
50321,53017,1157
50322,53018,8396
50323,53019,86
50324,53020,266
50325,53021,267
50326,53022,89
50327,53023,1158
50328,53024,91
50329,53025,2369
50330,53026,1161
50331,53027,5274
50332,53028,7419
50333,53029,1206
50334,53030,1163
50335,53031,6595
50336,53032,6197
50337,53033,1165
50338,53034,1166
50339,53035,2448
50340,53036,5199
50341,53037,283
50342,53038,1168
50343,53039,1169
50344,53040,7742
50345,53041,6265
50346,53042,287
50347,53043,929
50348,53044,289
50349,53045,815
50350,53046,5058
50351,53047,468
50352,53048,8276
50353,53049,1170
50354,53050,294
50355,53051,1171
50356,53052,1172
50357,53053,7523
50358,53054,1173
50359,53055,4849
50360,53056,123
50361,53057,301
50362,53058,1175
50363,53059,303
50364,53060,305
50365,53061,309
50366,53062,1177
50367,53063,1213
50368,53064,1179
50369,53065,1180
50370,53066,314
50371,53067,5157
50372,53068,9032
50373,53069,1181
50374,53071,1246
50375,53072,1293
50376,53070,2329
50377,53073,5158
50378,53074,2439
50379,53075,7650
50380,53076,1183
50381,53077,5207
50382,53078,321
50383,53079,1184
50384,53080,6604
50385,53081,146
50386,53082,325
50387,53083,1248
50388,53084,327
50389,53085,502
50390,53086,7743
50391,53087,6901
50392,53088,1186
50393,53089,153
50394,53090,1187
50395,53091,1216
50396,53093,1188
50397,53092,3082
50398,53094,335
50399,53095,6637
50400,53096,1189
50401,53097,160
50402,53098,161
50403,53099,337
50404,53100,1190
50405,53101,7520
50406,53102,1191
50407,53103,342
50408,53104,1192
50409,53105,169
50410,53106,671
50412,53108,1195
50413,53109,7535
50414,53110,5163
50415,53111,5822
50416,53112,145
50417,53113,5007
50418,53114,1105
50419,53115,1196
50420,53116,1197
50421,53117,7796
50422,53118,1198
50423,53119,1219
50424,53120,1109
50425,53121,2028
50426,53122,6086
50427,53123,7740
50428,53124,1111
50429,53125,1112
50430,53126,4948
50431,53127,1114
50432,53128,1115
50433,53129,2243
50434,53130,5130
50435,53131,2213
50436,53132,2212
50437,53133,1116
50438,53135,5097
50439,53134,7745
50440,53136,1117
50441,53137,1118
50442,53138,7318
50443,53139,1120
50444,53140,6484
50445,53141,1121
50446,53142,2249
50447,53143,375
50448,53144,18
50449,53145,7700
50450,53147,4859
50451,53146,7746
50452,53148,6096
50453,53149,1123
50454,53150,380
50455,53151,7551
50456,53152,1125
50457,53153,208
50458,53154,384
50459,53155,210
50460,53156,28
50461,53157,211
50462,53158,1126
50463,53159,6505
50464,53160,7653
50465,53161,391
50466,53162,699
50467,53163,700
50468,53164,4996
50469,53165,774
50470,53166,1131
50471,53167,39
50472,53168,1133
50473,53169,5031
50474,53170,1134
50475,53171,42
50476,53172,1252
50477,53173,7747
50478,53174,44
50479,53175,403
50480,53176,5137
50481,53177,2235
50482,53178,405
50483,53179,7567
50484,53180,1137
50485,53181,1138
50486,53182,6332
50487,53183,5112
50488,53184,1139
50489,53185,1202
50490,53186,1141
50491,53187,5139
50492,53188,1142
50493,53189,4958
50494,53190,6458
50495,53191,1143
50496,53192,2694
50497,53193,5275
50498,53194,1144
50499,53195,2458
50500,53196,6178
50501,53197,5141
50502,53198,5196
50503,53199,242
50504,53200,1145
50505,53201,62
50506,53202,1146
50507,53203,1147
50508,53204,2786
50509,53205,249
50510,53206,1148
50511,53207,1149
50512,53208,1150
50513,53209,1151
50514,53210,1231
50515,53211,254
50516,53212,72
50517,53213,1232
50518,53214,257
50519,53215,8265
50520,53216,76
50521,53217,437
50522,53218,2232
50523,53219,79
50524,53220,80
50525,53221,8251
50526,53222,2268
50527,53223,82
50528,53225,263
50529,53224,2806
50530,53226,5145
50531,53227,1157
50532,53228,8396
50533,53229,86
50534,53230,266
50535,53231,267
50536,53232,89
50537,53233,1158
50538,53234,91
50539,53235,2369
50540,53236,1161
50541,53237,5274
50542,53238,4867
50543,53239,1206
50544,53240,1163
50545,53241,6595
50546,53242,6197
50547,53243,1165
50548,53244,1166
50549,53245,2444
50550,53247,5199
50551,53246,5214
50552,53248,283
50553,53249,1168
50554,53250,1169
50555,53251,7742
50556,53252,6265
50557,53253,287
50558,53254,929
50559,53255,289
50560,53256,815
50561,53257,5149
50562,53258,468
50563,53259,8276
50564,53260,1170
50565,53261,294
50566,53262,1171
50567,53263,1172
50568,53264,7523
50569,53265,1173
50570,53266,4849
50571,53267,123
50572,53268,301
50573,53269,4914
50574,53270,303
50575,53271,305
50576,53272,309
50577,53273,1177
50578,53274,1213
50579,53275,1179
50580,53276,1180
50581,53277,314
50582,53278,5157
50583,53279,9032
50584,53281,1881
50585,53280,7585
50586,53282,1181
50587,53283,2329
50588,53284,5158
50589,53285,2439
50590,53286,7650
50591,53287,3010
50592,53288,1183
50593,53289,5207
50594,53290,321
50595,53291,1184
50596,53292,6604
50597,53293,146
50598,53294,5003
50599,53295,1248
50600,53296,327
50601,53297,502
50602,53298,503
50604,53300,1186
50605,53301,153
50606,53302,1187
50607,53303,1216
50608,53304,3082
50609,53305,335
50610,53306,6637
50611,53307,1189
50612,53308,160
50613,53309,161
50614,53310,337
50615,53311,1190
50616,53312,7520
50617,53313,1191
50618,53314,342
50619,53315,1192
50620,53316,169
50621,53317,671
50623,53319,1936
50624,53320,7535
50625,53321,5163
50626,53322,5822
50627,53323,145
50628,53324,5007
50629,53325,1105
50630,53326,7739
50631,53327,1196
50632,53328,2188
50633,53329,1580
50634,53331,1106
50635,53330,1197
50636,53332,7796
50637,53333,1198
50638,53334,1219
50639,53335,1109
50640,53336,2028
50641,53337,6086
50642,53338,1111
50643,53339,1112
50644,53341,2207
50645,53340,4948
50646,53342,1114
50647,53343,1115
50648,53344,2243
50649,53345,5130
50650,53347,2212
50651,53346,2213
50652,53348,1116
50653,53349,5097
50654,53350,1117
50655,53351,1118
50656,53352,2485
50658,53354,1120
50659,53355,6484
50660,53357,1121
50661,53356,2249
50662,53358,375
50663,53359,18
50664,53360,7700
50665,53361,4859
50666,53362,6096
50667,53363,1123
50668,53364,380
50669,53365,7551
50670,53366,1125
50671,53367,208
50672,53368,384
50673,53369,210
50674,53370,28
50675,53371,211
50676,53372,1126
50677,53373,6505
50678,53374,1127
50679,53375,391
50680,53377,4921
50681,53376,699
50682,53378,700
50683,53379,1201
50684,53380,5557
50685,53381,774
50686,53382,1131
50687,53383,39
50688,53384,1133
50689,53385,5031
50690,53386,1134
50691,53387,42
50692,53388,1252
50693,53390,3137
50694,53389,2365
50695,53391,44
50696,53392,403
50697,53393,6879
50698,53394,2235
50699,53395,405
50700,53396,7567
50701,53397,1137
50702,53398,1138
50703,53399,6332
50704,53400,5112
50705,53401,1139
50706,53402,1202
50707,53403,8240
50708,53404,1141
50709,53405,5139
50710,53406,1142
50711,53407,4958
50712,53408,6458
50713,53409,1143
50714,53410,2694
50715,53411,5275
50716,53412,1144
50717,53413,2458
50718,53414,6178
50719,53417,5211
50720,53416,5141
50721,53415,5196
50722,53418,242
50723,53419,1145
50724,53420,62
50725,53421,1146
50726,53422,1147
50727,53423,2786
50728,53424,249
50729,53425,1148
50730,53426,1149
50731,53427,1150
50732,53428,1151
50733,53429,1231
50734,53430,254
50735,53431,72
50736,53433,1232
50737,53432,1232
50738,53434,257
50739,53435,8265
50740,53436,76
50741,53437,437
50742,53438,2232
50743,53439,79
50744,53440,2804
50745,53441,8251
50746,53442,2268
50747,53443,82
50748,53444,2806
50749,53445,263
50750,53446,5145
50751,53447,1157
50752,53449,1203
50753,53448,8396
50754,53450,86
50755,53451,266
50756,53452,267
50757,53453,89
50758,53454,1158
50759,53455,91
50760,53456,2369
50761,53457,1161
50762,53458,5274
50763,53459,7419
50764,53460,4867
50765,53461,2237
50766,53462,1206
50767,53463,1163
50768,53464,6595
50769,53465,6197
50770,53466,1165
50771,53468,1166
50772,53467,4951
50773,53469,2448
50774,53470,2444
50775,53472,5199
50776,53471,5214
50777,53473,283
50778,53474,1168
50779,53475,1169
50780,53476,6265
50781,53477,287
50782,53478,929
50783,53479,289
50784,53480,815
50785,53481,5058
50786,53482,468
50787,53483,8276
50788,53484,1170
50789,53485,294
50790,53486,1171
50791,53487,1172
50792,53488,7523
50793,53489,1173
50794,53490,2916
50795,53491,123
50796,53492,301
50797,53493,1175
50798,53494,303
50799,53495,305
50800,53496,309
50801,53497,1177
50802,53499,1213
50803,53498,6869
50804,53500,1179
50805,53501,1180
50806,53502,314
50807,53503,5157
50808,53506,9032
50809,53504,1881
50810,53505,7585
50811,53507,1181
50812,53508,2329
50813,53509,5158
50814,53510,2439
50815,53511,7650
50816,53512,3010
50817,53513,1183
50818,53514,5160
50819,53515,321
50820,53516,1184
50821,53517,6604
50822,53518,146
50823,53519,325
50824,53520,1248
50825,53521,327
50826,53522,502
50827,53523,7743
50828,53524,1207
50829,53525,6901
50830,53526,1186
50831,53527,153
50832,53529,1187
50833,53528,537
50834,53530,1216
50835,53531,3082
50836,53532,335
50837,53533,6637
50838,53534,1189
50839,53535,160
50840,53536,161
50841,53537,337
50842,53538,1190
50843,53539,7520
50844,53540,1191
50845,53541,342
50846,53542,1192
50847,53543,169
50848,53544,671
50850,53546,1195
50851,53547,7535
50852,53548,5163
50853,53549,5822
50854,53550,145
50855,53353,7318
50856,53563,5007
50857,53564,1105
50858,53565,4989
50859,53567,7748
50860,53566,1580
50861,53568,7796
50862,53569,4985
50863,53570,1108
50864,53571,7749
50865,53573,7750
50866,53574,6086
50867,53575,1111
50868,53576,1112
50869,53577,2207
50870,53578,7751
50871,53579,1115
50872,53580,2243
50873,53581,7752
50874,53582,2213
50875,53583,1116
50876,53584,4858
50877,53585,1117
50878,53586,1118
50879,53587,7318
50880,53588,1120
50881,53589,6484
50882,53590,2249
50883,53591,375
50884,53592,18
50885,53593,7700
50886,53594,5232
50887,53595,5215
50888,53596,2489
50889,53597,380
50890,53598,7551
50891,53599,1125
50892,53600,208
50893,53601,384
50894,53602,210
50895,53603,28
50896,53604,211
50897,53605,1126
50898,53606,6505
50899,53607,1127
50900,53608,6008
50901,53609,4921
50902,53610,700
50903,53611,1201
50904,53612,774
50905,53613,1131
50906,53614,39
50907,53615,7753
50908,53616,5031
50909,53617,1134
50910,53618,42
50911,53619,1252
50912,53620,44
50913,53621,403
50914,53622,7754
50915,53623,2235
50916,53624,405
50917,53625,5213
50918,53626,7567
50919,53627,7755
50920,53628,1138
50921,53629,6332
50922,53630,5112
50923,53631,8240
50924,53632,1141
50926,53634,1142
50927,53635,4958
50928,53636,6458
50929,53637,1143
50930,53638,2689
50931,53639,5275
50932,53640,1144
50933,53641,2458
50934,53642,6178
50935,53643,5211
50936,53644,242
50937,53645,1145
50938,53646,62
50939,53647,1146
50940,53648,7756
50941,53649,2786
50942,53650,249
50943,53651,7757
50944,53652,1149
50945,53653,1150
50946,53654,1151
50947,53655,1231
50948,53656,254
50949,53657,72
50950,53658,257
50951,53659,8265
50952,53660,76
50953,53661,437
50954,53662,2232
50955,53663,79
50956,53664,8251
50957,53665,2268
50958,53666,82
50959,53667,5145
50960,53668,1157
50961,53669,1203
50962,53670,86
50963,53671,619
50964,53672,267
50965,53673,89
50966,53674,1158
50967,53675,91
50968,53676,2369
50969,53677,1161
50970,53678,7758
50971,53679,7759
50972,53680,1206
50973,53681,1163
50974,53682,1238
50975,53683,6197
50976,53684,1165
50977,53685,5214
50978,53686,283
50979,53687,1168
50980,53688,9653
50981,53689,1169
50982,53690,2032
50983,53691,7760
50984,53692,287
50985,53693,929
50986,53694,289
50987,53695,815
50988,53696,5058
50989,53697,468
50990,53698,7761
50991,53699,1170
50992,53700,294
50993,53701,1171
50994,53702,1172
50995,53703,7523
50996,53704,1173
50997,53705,4964
50998,53706,7762
50999,53707,303
51000,53708,305
51001,53710,1177
51002,53711,7763
51003,53712,1179
51004,53713,1180
51005,53714,314
51006,53715,5212
51007,53716,9032
51008,53717,1181
51009,53718,7764
51010,53719,5158
51011,53720,319
51012,53721,1183
51013,53722,5218
51014,53723,7765
51015,53724,321
51016,53725,1184
51017,53726,7766
51018,53727,323
51019,53728,146
51020,53729,1943
51021,53730,1215
51022,53731,1185
51023,53732,327
51024,53733,502
51025,53734,503
51026,53735,6901
51027,53736,1186
51028,53737,153
51029,53738,1187
51030,53739,1216
51031,53740,1188
51032,53741,335
51033,53742,6637
51034,53743,1189
51035,53744,160
51036,53745,161
51038,53747,1190
51039,53748,7520
51040,53749,1191
51041,53750,342
51042,53751,1192
51043,53752,169
51044,53753,671
51046,53755,1195
51047,53756,7535
51048,53757,5163
51049,53758,5822
51050,53759,145
51051,53746,337
51052,51030,80
51053,36636,7767
51054,36631,7768
51055,53760,5007
51056,53761,1105
51057,53762,4989
51058,53763,1106
51059,53764,7796
51060,53765,4985
51061,53767,7749
51062,53768,7750
51063,53769,6086
51064,53770,1111
51065,53771,1112
51066,53772,2207
51067,53773,7751
51068,53774,1115
51069,53775,2243
51070,53776,7752
51071,53777,2213
51072,53778,1116
51073,53779,4858
51074,53780,1117
51075,53781,1118
51076,53782,7318
51077,53783,1120
51078,53784,6484
51079,53785,2249
51080,53786,375
51081,53787,18
51082,53788,7700
