id,pages,reliability,comment,lexeme_id,source_id
50827,338,A,,35985,320
50828,25,A,,35986,320
50829,29,A,,35987,320
50830,122,A,,35988,320
50831,140,A,,35989,320
50832,424,A,,35990,320
50833,395,A,,35991,320
50834,431-2,A,,35992,320
50835,358-9,A,,35993,320
50836,504,A,,35994,320
50837,161,A,,35995,320
50838,180-1,A,,35996,320
50839,409,A,,35997,320
50840,409,A,,35997,322
50842,,A,,35998,320
50843,,A,,35999,320
50844,,A,,36000,320
50845,,A,,36001,320
50846,,A,,36002,320
50847,,A,,36003,320
50848,,A,,36004,320
50849,236,A,"Possibly not the basic term: only in plural, so rather refers to a single breast.",36005,320
50850,169,A,Attested only once!,36006,320
50851,38,A,"meaning rather ʿbreathe outʿ, so the unattested simplex might be the real term",36007,320
50852,269,A,,36008,320
50853,467,A,,36009,320
50854,,A,,36010,320
50855,,A,,36010,333
50857,151,A,,36011,320
50858,90,A,,36012,320
50859,162-3,A,,36013,320
50860,269,A,,36014,320
50861,115,A,Meaning 'walk' vs. 'go' not assured,36015,320
50862,92,A,Rather ʿhotʿ than ʿwarmʿ?,36016,320
50864,374,A,,17825,321
50866,351,A,,36017,320
50867,61,A,,36018,320
50869,241,A,Most basic term? Cf. sákthi,36019,172
50870,,A,"Suppletive with vac-: aorist ávocat, perfect uvā́ca
and also ah- perfect: 3rd persons ā́ha, āhúr instead of (rarely attested) present bravīti, bruvanti",22504,172
50871,,A,,22351,172
50872,322,A,,36020,320
50873,322,A,Only found in two subfamilies,23739,322
50875,,A,,36021,141
50876,,A,,36022,141
50878,,A,"Found in but two branches, and in one with narrower meaning.",23818,322
50880,,A,,36023,329
50881,,A,,36024,329
50882,,A,,36025,329
50883,,A,,35974,329
50884,,A,,35973,329
50885,,A,,36026,329
50886,,A,,36027,329
50887,,A,,36028,329
50888,,A,,36028,330
50890,,A,,36029,329
50891,,A,,36030,329
50892,,A,,36031,329
50893,,A,,36032,329
50894,,A,Αttestations of ā-stem νεφέλη far outweigh attestations of the old s-stem νέφος.,36030,269
50899,,A,,36037,269
50902,,A,,36041,269
50911,,A,,36050,269
50923,,A,,36062,329
50924,,A,,36063,329
50925,,A,,36064,329
50926,,A,,36065,329
50927,,A,,36066,329
50928,,A,,36067,329
50929,,A,,36068,329
50930,,A,,36069,329
50931,,A,,36070,329
50932,,A,,36071,329
50933,,A,,36072,329
50934,,A,,36034,329
50935,,A,,36035,329
50936,,A,,36036,329
50937,,A,,36037,329
50938,,A,,36038,329
50939,,A,,36039,329
50941,,A,,36042,329
50942,,A,,36043,329
50943,,A,,36045,329
50944,,A,,36044,329
50945,,A,,36061,329
50946,,A,,36061,330
50947,,A,,36046,329
50948,,A,,36073,329
50949,,A,"Possibly means 'ice' (opposed to 'rock crystal') being compared with θάλασσα and ποταμὸς ὕδατος in the two attested contexts, but the exact meaning is unclear.",36074,329
50950,,A,,36075,329
50951,,A,,36076,329
50952,,A,,36077,329
50953,,A,,36078,329
50954,,A,,36075,330
50955,,A,,36077,330
50956,,A,,36076,330
50957,,A,,36078,330
50958,,A,,36048,329
50959,,A,,36049,329
50960,,A,,36049,330
50961,,A,,36053,329
50962,,A,,36054,329
50963,,A,,36055,329
50964,,A,,36056,329
50965,,A,,36033,329
50966,,A,,36058,329
50967,,A,,36059,329
50968,,A,,36060,329
50969,,A,,36052,329
50970,,A,,36051,329
50971,,A,,36057,329
50972,,A,,36079,329
50973,,A,,36080,329
50974,,A,,36081,329
50975,,A,,36082,329
50976,258,A,,17671,321
50977,143,A,,23487,321
50978,151,A,,17677,321
50979,395,A,"Not used for human belly, rather stomach and intestines than outer belly.",25071,321
50980,387,A,Probably not Swadesh term,25072,321
50981,227,A,,17678,321
50982,423-4,A,,17684,321
50983,436,A,,17686,321
50984,236,A,,17687,321
50985,325,A,,17688,321
50986,402,A,,17689,321
50987,375,A,,36083,321
50988,453,A,,17670,321
50989,262,A,,17675,321
50990,86,A,Cf. gloss,17673,321
50991,327,A,,17674,321
50992,211,A,Primary and etymological meaning rather ʿfur coatʿ.,36084,321
50998,437,A,,36085,321
51000,302,A,,17691,321
51001,300,A,,17692,321
51004,300,A,,36088,321
51005,,A,,36088,69
51006,239,A,,17693,321
51007,285,A,,17694,321
51008,327,A,,17696,321
51009,398,A,,17698,321
51012,,A,Basic term for ʿdustʿ?,36089,322
51013,337,A,,36089,321
51014,337,A,,17701,321
51016,423,A,,17702,321
51017,141,A,,17704,321
51018,388,A,,25326,321
51019,265,A,,17705,321
51020,278,A,Meaning not really ʿto fallʿ,25327,321
51021,163,A,,17706,321
51022,355,A,,17707,321
51023,,A,,36090,329
51024,,A,,36091,329
51025,,A,,36092,329
51026,,A,,36093,329
51027,,A,,36094,329
51028,,A,,36095,329
51029,,A,,36096,329
51030,,A,,36097,329
51031,,A,,36098,329
51032,,A,,36099,329
51033,,A,,36100,329
51034,,A,,36101,329
51035,,A,,36102,329
51036,,A,,36103,329
51037,,A,,36104,329
51038,,A,,36105,329
51039,,A,,36106,329
51041,,A,,36108,329
51042,,A,,36109,329
51043,,A,,36110,329
51044,,A,,36111,329
51045,,A,,36112,329
51046,,A,,36113,329
51047,,A,,36114,329
51048,400,A,,17708,321
51049,534,A,,17709,334
51050,212,A,,17710,321
51051,304,A,,17712,321
51052,,A,,18931,160
51054,528,A,,36115,334
51056,300,A,Meaning ʿflowʿ not given,17715,321
51057,315,A,,17716,321
51058,116,A,,17718,321
51059,530,A,,17720,334
51060,91,A,,17721,321
51061,403,A,,17722,321
51062,,A,,17723,334
51063,,A,,17724,334
51064,340,A,,17725,321
51065,340,A,,36116,321
51066,416-7,A,,36116,320
51067,308,A,,17728,321
51068,212,A,,17729,321
51069,282,A,,17730,321
51070,186,A,,17731,321
51071,,A,,25497,334
51072,145,A,,17733,321
51074,,A,,36117,329
51075,,A,,36118,329
51076,,A,,36119,329
51077,,A,,36120,329
51078,,A,,36121,329
51079,,A,,36122,329
51080,,A,,36123,329
51081,,A,,36124,329
51082,,A,,36125,329
51083,,A,,36126,329
51084,,A,,36127,329
51085,,A,,36128,329
51087,,A,,36130,329
51088,402,A,,17734,321
51089,116,A,,17735,321
51090,,A,,36131,329
51091,,A,,36132,329
51092,,A,,36133,329
51093,,A,,36134,329
51094,,A,,36135,329
51095,329,A,,17740,321
51096,138,A,,36136,321
51097,147,A,,17741,321
51098,102,A,,36137,321
51100,205,A,,17743,321
51101,256,A,,17744,321
51102,,A,,17745,334
51103,283,A,,25619,321
51104,524,A,,17747,334
51105,556,A,,36138,334
51106,385,A,,17748,321
51107,330,A,,17749,321
51108,529,A,,17750,334
51109,405,A,,24814,321
51110,242,A,,17753,321
51111,187,A,,17755,321
51112,246,A,,17756,321
51113,,A,,18768,160
51114,344,A,,25666,321
51115,230,A,,24837,321
51116,522,A,,17759,334
51118,431,A,,36139,321
51119,349,A,,17760,321
51121,234,A,,17762,321
51122,247,A,,17763,321
51123,526,A,,17764,334
51124,407,A,,25684,321
51125,428,A,,17765,321
51126,116,A,,17766,321
51127,406,A,,17767,321
51128,402,A,,36140,321
51130,459,A,,17771,321
51131,,A,,17770,334
51132,,A,,17778,334
51133,228,A,,17779,321
51134,151,A,,17781,321
51135,389,A,,17782,321
51136,150,A,,17784,321
51137,220,A,,17786,321
51138,253,A,,17788,321
51139,262,A,,17789,321
51140,305,A,,17791,321
51141,444,A,,17792,321
51142,173,A,,17795,321
51143,439,A,,17796,321
51144,328,A,,17805,321
51145,273,A,,17807,321
51146,409,A,,36141,321
51147,158,A,,36142,321
51148,422,A,,17810,321
51149,91,A,,17813,321
51150,323,A,,25970,321
51151,433,A,,17815,321
51152,,A,Does not really mean ʿthisʿ,28743,322
51153,360,A,,17816,321
51154,206,A,,17818,321
51155,377,A,,17819,321
51156,437,A,,17820,321
51157,367,A,,36143,321
51158,105,A,,17823,321
51159,306,A,,17828,321
51161,1913,A,"First attested in the Catholicon (1499). Gloss: 'formy, lat. formica'.",36144,280
51162,,A,,36144,283
51168,1982,A,"First attested in the Catholicon (1499). Gloss: 'cuisse, lat. crus'.",36147,280
51203,406-7,A,,17829,321
51204,519,A,,17830,334
51205,,A,,17831,334
51206,212,A,,17832,321
51207,212,A,,36169,321
51208,299,A,,17833,321
51209,426,A,,36170,321
51210,215,A,,17834,321
51212,527,A,,17835,334
51213,520,A,,17837,334
51214,542,A,,26089,334
51216,251,A,,36171,321
51217,354,A,,17838,321
51218,152,A,Does not mean ʿwithʿ,17840,321
51219,272,A,,36172,321
51220,273,A,Rather with inanimates in instrumental function,36173,321
51222,,A,Not found in main sources,17841,322
51223,435,A,,17845,321
51224,,A,,17844,334
51225,,A,,17843,321
51226,459,A,,17783,321
51227,270,A,,36174,321
51229,,A,,36175,329
51230,,A,,36176,329
51231,,A,,36177,329
51232,,A,,36178,329
51233,,A,,36179,329
51234,,A,,36180,329
51235,,A,,36181,329
51236,,A,,36181,269
51237,,A,,36175,269
51238,,A,,36176,269
51239,,A,,36178,269
51240,,A,,36179,269
51241,,A,,36182,269
51242,,A,,36183,269
51243,,A,,36184,269
51245,,A,,36186,269
51247,,A,,36188,269
51250,,A,,36187,329
51251,,A,,36185,329
51252,,A,,36189,329
51253,,A,,36190,329
51256,216-17,A,First attested in the Catholicon (1499).,36148,280
51257,1439-40,A,"First attested in the Catholicon (1499). Gloss: 'mouche, lat. musca'.",36191,280
51259,414,A,"First attested in the Catholicon (1499). Gloss 'hier, lat. heri'.",36192,280
51260,2858,A,"First attested in the Catholicon (1499). Gloss: 'ombre, lat. umbra'.",36193,280
51261,3070-3071,A,"First attested in the Catholicon (1499). Gloss: 'maison, lat. casa, domus'.",36194,280
51262,369,A,"First attested in the Catholicon (1499). Gloss. 'amer, lat. acerbus, acer, amarus'.",36195,280
51263,1345,A,"First attested in the Catholicon (1499). Gloss:'dur, Lat. durus'.",36196,280
51264,648-49,A,"First attested in the Catholicon (1499). Gloss: 'doulz, lat. dulcis'.",36197,280
51265,367,A,First attested in the Catholicon (1499). Gloss: 'ha doucc tout ung',36198,280
51266,1965-1970,A,,36199,280
51267,2696-2697,A,"First attested in the Catholicon (1499). Gloss: 'courir, lat. currere'.",36200,280
51268,641-43,A,,36201,280
51269,1448-49,A,"First attested in the Catholicon (1499). Gloss. 'prendere, Lat. capere'.",36202,280
51270,1697,A,"First attested in the Catholicon (1499). Gloss: 'mucier, cachier, celer, lat. abdere, latescere, abscondere'.
 ",36203,280
51271,998,A,"First attested in the Catholicon (1499). Gloss: ""plourer, lat. plorare, lugere"".",36204,280
51272,2058-2063,A,"First attested in the Catholicon (1499). Gloss: 'faire, lat. facere'.",36205,280
51273,1854,A,"First attested in the Catholicon (1499). Gloss: 'mouldre, lat. molere'.",36206,280
51274,,A,,36192,283
51275,,A,,36147,283
51276,,A,,36148,283
51277,,A,,36191,283
51278,,A,,36206,283
51279,,A,,36205,283
51280,998,A,,36204,283
51281,,A,,36203,283
51282,,A,,36202,283
51283,,A,,36201,283
51284,,A,,36200,283
51285,,A,,36199,283
51286,,A,,36198,283
51287,,A,,36197,283
51288,,A,,36196,283
51289,,A,,36195,283
51290,369,A,,36194,283
51291,,A,,36193,283
51292,252,A,"Only attested in gloss ""enc hehen da me?"" BN lat. 11411 fo 102b. Fleuriot assumes the existence of Old Breton me.",32091,301
51294,269,A,In the gloss: ni racrguedha. un. i holl chenetdl 'one shall not excell its complete category / all its category'.,32065,301
51296,300,A,"In the gloss: rusc dar et rusk caerdin 'oak bark and bark of the rowan tree'. The Welsh cognate is rhisgyn, rhisglyn. Therefore, one expects *risc, not rusc. It was suggested that Breton rusc has been borrowed from Romance *rusca or that  was influenced by a Romance word. This Romance word is probably of Celtic origin. The vowel -u- is also found in Cornish.  ",32066,301
51297,"311, 316, 317",A,"tar glosses 'uentrem' (Berne ms 167, fo 47a, Georg. IV v. 122). tor* is only attested in the word toroc gl. 'gurgulio' for 'curculio' 'weevil'; cf. Modern Breton teureug, teurg 'tick', Welsh torogen 'toick, buck'. If toroc is derived from tor, the original meaning would be 'bellied insect'. (Alzernatie etymology for toroc by Ifor Williams). ",32067,301
51298,,A,"For the correct assignment and interpretation of different forms, cf. Catt 2014",27677,184
51299,27-30,A,,27677,336
51300,,A,,34692,336
51301,,A,,27681,184
51302,,A,,36207,184
51303,,A,,27684,184
51305,,A,,27686,184
51306,,A,,27687,184
51307,,A,,27689,184
51309,,A,,27692,184
51310,,A,,36208,184
51312,,A,,36209,172
51314,,A,,27694,184
51315,259,A,,32068,301
51316,,A,,36210,184
51317,,A,Rather ʿraincloudʿ,27698,184
51319,,A,,27697,184
51320,168,A,,32069,301
51321,,A,,27699,184
51322,153,A,,32070,301
51323,,A,,27700,184
51324,,A,,27701,184
51325,,A,,27704,184
51326,,A,,27705,184
51327,,A,,27707,184
51328,,A,,27708,184
51329,,A,,27710,184
51330,,A,,27711,184
51331,,A,,27712,184
51332,,A,,31507,184
51333,,A,,36211,184
51335,,A,,36212,172
51336,,A,,36213,172
51337,,A,,36213,184
51338,,A,,36214,329
51339,,A,,36215,184
51340,,A,,27715,184
51341,,A,,27716,184
51342,,A,,27717,184
51343,,A,,36216,184
51344,,A,,36217,184
51345,,A,,27718,184
51346,,A,,27719,184
51348,,A,,27720,184
51349,,A,,27722,184
51350,,A,,27723,184
51351,,A,,36218,184
51352,,A,,27724,184
51353,,A,,27725,184
51354,,A,,27726,184
51355,,A,,27727,184
51356,,A,,27696,184
51357,,A,,27728,184
51358,,A,,27729,184
51359,,A,,27730,184
51360,,A,Wrong meaning,27732,322
51361,,A,,36219,322
51362,,A,,36219,184
51363,,A,Rather not Swadesh term,27733,184
51364,,A,,36220,184
51365,,A,,27734,184
51366,,A,,27735,184
51367,,A,,27736,184
51368,,A,,27737,184
51369,,A,,27738,184
51370,,A,,27739,184
51371,,A,"Rarely attested, possibly speicalized meaning",36221,184
51372,,A,,27740,184
51373,,A,,36222,184
51374,,A,,36222,69
51375,,A,,27741,184
51376,,A,,36223,184
51377,,A,,27743,184
51378,,A,,27744,184
51379,,A,,27745,184
51380,,A,,27746,184
51381,,A,,27747,184
51382,,A,,27748,184
51383,,A,,27749,184
51384,,A,,27750,184
51385,,A,,27751,184
51386,,A,,27752,184
51387,,A,,27753,184
51388,,A,,27754,184
51389,,A,,27755,184
51391,,A,,36224,69
51392,,A,,30382,69
51393,,A,,20166,80
51395,,A,"Nut the usual term any more; only in dual and changing meaning to 'hearing, understanding'",36225,184
51396,90,A,"Occurs in a number of glosses and corresponds to Latin pectoris 'breast', carine 'hull', monte 'hill' (in place-names).",32071,301
51397,,A,,27757,184
51398,,A,,27758,184
51399,,A,,27759,184
51401,,A,,27761,184
51402,,A,,27762,184
51403,,A,,27763,184
51404,,A,,27765,184
51405,,A,,27766,184
51406,,A,,27767,184
51407,,A,,27768,184
51408,,A,,27769,184
51409,,A,,27770,184
51410,,A,,27771,184
51413,,A,,27772,184
51414,,A,,27773,184
51415,,A,,27774,184
51416,,A,,27775,184
51417,,A,,27776,184
51418,,A,,27777,184
51419,,A,,27779,184
51420,,A,,27778,184
51421,,A,,27780,184
51422,,A,,27781,184
51423,240,A,Glosses Latin extorruit 'he burned completely'.,32072,301
51424,,A,'Evening' rather than 'night',23805,80
51425,,A,,27782,184
51426,,A,,27783,184
51427,,A,,27784,184
51430,"142-43, 149",A,"Forms attested in Old Breton: 1) Infinitive diminet 'to come' > *devenet > *devonet > Middle Breton *donet. 2) Finite form doit for *doith, i.e. 3sg. pret. 'came' < *tu-ag-t-. Glosses Latin sustullerit 'to take, to bring', a meaning also attested for this verb in Middle Breton.",32073,301
51431,,A,,36228,136
51432,,A,,36228,184
51435,,A,,27785,184
51436,,A,,27786,184
51437,,A,Rarer than base form maṣ̌iia-,27788,184
51438,,A,,27787,184
51439,,A,,36230,184
51440,,A,,27790,184
51441,,A,,27791,184
51442,,A,,27792,184
51443,,A,,27794,184
51444,,A,,27797,184
51445,516-519,A,,28166,304
51446,516-519,A,,19626,304
51447,,A,,27796,184
51448,,A,,27798,184
51449,,A,,27800,184
51450,,A,,27802,184
51451,516-519,A,,30219,304
51452,516-519,A,,35175,304
51454,,A,,27801,184
51455,,A,,27803,184
51456,,A,,27804,184
51457,,A,,36231,184
51460,,A,,22509,172
51461,,A,,27806,184
51462,,A,,27805,184
51463,,A,,27807,184
51464,,A,,27808,184
51465,,A,,22514,172
51466,,A,,27809,184
51467,,A,,36233,184
51468,,A,,27810,184
51469,,A,,36234,184
51470,,A,,36234,69
51471,,A,,27811,184
51472,,A,,27812,184
51474,,A,,22518,172
51475,,A,,36238,172
51476,,A,meaninɡ 'fall asleep'.,24718,141
51477,,A,,36239,141
51478,,A,,36235,141
51479,,A,,27813,184
51481,,A,,27814,184
51483,,A,,36240,172
51484,,A,,27815,184
51485,,A,,27818,184
51486,,A,,27819,184
51487,,A,,27820,184
51488,,A,,27821,184
51489,,A,,27822,184
51490,,A,,27831,184
51491,,A,,27836,184
51492,,A,,27837,184
51494,,A,,27839,184
51498,,A,,36242,184
51499,,A,,27848,184
51501,,A,,36243,172
51502,,A,,36244,324
51503,,A,,36245,324
51505,Vol. 2: 87–88,A,,36246,156
51506,Vol. 2: 76–77,A,,36247,156
51508,,A,,36248,337
51510,Vol. 4: 188–190,A,,36249,156
51511,Vol. 1: 591,A,,36250,156
51512,Vol. 1: 579–581,A,,36251,156
51515,,A,,36253,324
51517,Vol. 1: 280,A,,36254,156
51519,,A,,36255,324
51520,,A,,36256,324
51522,Vol. 4: 278,A,"Abaev gives ""yssyn"" as the form, although the most common written variant is ""ssyn"".",36257,156
51523,Vol. 2: 278,A,,36258,156
51524,Vol. 1: 138,A,,36259,156
51526,,A,,36260,324
51528,159–161,A,,36261,156
51530,,A,,36262,337
51531,,A,,36262,324
51532,,A,,36263,324
51533,,A,,36264,324
51535,Vol. 1: 260,A,,36265,156
51537,,A,,36266,324
51539,,A,"Check difference with liz- 'run away', waj- 'бегать'.",36267,338
51540,Vol. 4: 309–310,A,,36267,156
51542,Vol. 1: 87,A,,36268,156
51544,,A,,36269,338
51545,,A,,36270,338
51546,Vol. 1: 552,A,,36270,156
51548,,A,"Supposed to be specifically front thigh, but is actually found with both. By far more frequent that aʁd in the corpus, although both are used by native speaker for the same stimuli.",36271,337
51549,,A,"Considerably less frequent than šin. Semantic differentiation is unclear, but šin is probably the basic term (cf. also pl. šin-tɜ 'thighs', but ɜʁd-tɜ is virtually nonexistent).",36272,337
51551,,A,,36273,338
51552,Vol. 1: 27,A,,36273,156
51553,Vol. 4: 313,A,,36274,156
51554,,A,,36274,338
51555,302,A,,32075,301
51556,148,A,"In: ni degurme(h) ni dimenu; quamvis sint montes bid it crin doiar. Meaning of context: The presence of mountains, forming a three-dimensional landscpe, does not change the round form of the earth. ""Neither does (the relief) increase nor remove: although there were mountains, the earth is round.""",32077,301
51557,314,A,gl. agellus .i. terra. ,32076,301
51558,144,A,,32078,301
51559,37,A,In the place-name Caer lagat nos 'the house of the eye of the night' (Cartulary of Quimperlé 155-56).,32079,335
51560,501,A,,32079,339
51561,564,A,,32080,339
51562,319,A,"In: treit controlion gl. antipodarum 'oppised feet'.
The attested form is plural. The singular *troit can however be postulated on the basis of Old Cornish truit 'foot' in the Vocabularium Cornicum.",32080,301
51563,246,A,"In: dacr-lon 'full of tears', bod-lon 'full of satisfaction', cob-lon 'complete, perfect' (< *kom-lon).",32081,301
51569,,A,,36276,172
51594,188,A,,23708,72
51596,347,A,,36281,302
51601,1657,A,,22438,244
51602,,A,,20027,343
51608,,A,,36282,81
51613,385-387,A,,36284,274
51615,,A,,28881,80
51623,126,A,In the compound da-gweithred 'good deed' and as first member of compounded personal names.,32084,301
51624,251,A,In the place-name mat uallis glossé 'bona uallis' and as first member of compound personal names.,32083,301
51626,251,A,,36288,301
51627,169,A,euin gl. unguis 'fingernail'. Seems to be identical with eguin gl. adungem i.e. unguem?.,36289,301
51628,251,A,,36291,301
51629,251,A,,36292,301
51630,251,A,,36293,301
51638,251,A,,36295,301
51639,251,A,,36296,301
51640,136,A,"In derivation deuueticon gl. cremata 'burnt, burnt to ashes'. Plural of the verbal adjective  in -etic.",36297,301
51641,251,A,,36298,301
51642,"132, 138",A,,36299,301
51643,187-88,A,In: 1) guelt-oguat gl. fastigium 'place where grass grows'. 2) guelt-iocion gl. fenosa 'place where hay/grass grows'; plural of a  in -ioc derivationof guelt. 3) guelt-betiuou; guelt seems to mean 'pasture'. ,36300,301
51644,283,A,,36301,301
51645,"284, 233",A,In: is petguar blidan 'it is four years'.  ,36302,301
51646,319,A,,36303,301
51647,319,A,,36305,301
51648,319,A,,36306,301
51649,319,A,,36307,301
51651,319,A,,36309,301
51652,319,A,,36310,301
51728,319,A,,36319,301
51729,319,A,,36320,301
51730,319,A,,36321,301
51731,319,A,,36322,301
51732,"260, 54",A,"Attested in a denominal verb: admosoi, 3sg. subj. pres. 'who would dirty' gl. inrogauerit maculam. Cf. Middel Breton mous 'excrement' (Ivonet Omnes).",36323,301
51733,319,A,,36324,301
51734,319,A,,36325,301
51779,319,A,,36333,301
51780,319,A,,36334,301
51781,319,A,,36335,301
51782,319,A,,36336,301
51783,319,A,,36337,301
51784,305-06,A,"In: siscuint homines super eum 'that men beat on him (so that he dies)'. -scuint seems to be the 3pl. pres. subj. of a verb with theroot sco, perhaps originally *scu. The first syllable si- is not a reduplication but rather a intensive prefix.",36338,301
51785,319,A,,36339,301
51786,319,A,,36340,301
51787,319,A,,36341,301
51788,"322, 324",A,trum gl. inoportune 'inopportune'.,36342,301
51789,319,A,,36343,301
51791,267-68,A,,36344,141
51792,267-68,A,,36345,141
51794,"73, 299",A,"1) arimrot 3sg. pret. gl. functus est 'to execute, to practice' < *ari-ambi-ret 'to run around'. 2) retemdirot 1sg. pret. 'to try' < ro + (?tu-)ambi-dī-ret ",36346,301
51796,105,A,"In cic-guan gl. fuscina 'fork, meat-picker', lien-cic, lien-chig 'membrane, net of flesh'.",32101,301
51798,341,A,arimrot 3sg. pret. < *ari-ambi-ret 'to run around'. 2) rotemdirot 1. sg. pret. < ro + (?tu-)ambi-dī-ret 'to try'.,36346,304
51799,,A,,36349,160
51802,28-30,A,,36351,303
51803,387-390,A,,23700,274
51804,,A,Not contained in this source,32082,301
51809,,A,Apparently now less frequent than toxm in the meaning 'egg',36315,322
51832,,A,"Aorist ávocat and perfect uvā́ca are used in suppletion to present brū-, so they are the Swadesh terms in these categories. I suggest removing the ""exclude"" mark, unless we decide not to count suppletive roots.",22505,322
51833,,A,,36357,322
51835,,A,,36358,141
51869,,A,,22339,172
51876,,A,,36359,172
51883,439,A,"Attested only once in Middle Breton, in the Catholicon (1499). ",36360,280
51895,,A,,36360,283
51896,2863,A,"First attestation in Quiquer, Nomenclator (1633) p. 20: squilfou 'arms, defences (of a boar)'. The meaning 'claw' is only attested from Early Modern Breton onwards, cf. Gregoire de Rostrenen, Dictionnaire François - Celtique 1732, p. 473: squilf 'claw, nail of animals, ...' squilfou al leon 'the claws of the lion', squilfou ar c'hazh 'the claws of the cat'.",36361,280
51903,197,A,,32085,301
51904,85,A,"Attested in the plural a bleuou gl. iubis 'by the hair/mane' and in the dervied adjective bleoc sg. gl. criniti 'hairy', bleocion gl. pilossos 'pilose'.",36363,301
51905,153-54,A,"In the compound durn-le gl. capulo 'hilt of a sword', lit. 'fist/hand-place'.",32088,301
51906,246,A,"1) lom-rod gl. dautus, dati, datio 'gift of the hand'. 2) deh-lou-etic: dess 'rightside' + adj. louetic < *lom-etic 'handed' . 3) do-guo-lou-it gl. redegit 'administers, manages', i.e. 'handles'.  4) Dreh-(h)olom, personal name",32087,301
51907,94,A,In calonn armcriniat 'trembling of the heart' and in the personal name Uuin-calon.,32089,301
51908,322,A,"Troim is the infinitive of a verb derived from Old Breton tro 'turn'. The meaning 'to turn' is present in the Middle and Modern Breton continuants of this verb as well as in the Welsh cognate troi 'to walk around, to turn'. Old Breton troim guar semms to mean 'to ininsist'. Further, troint, 3Pl. ind. pres. glosses residunt in (maria alta) rursus in se ipsa residunt, 'to return, to retire'.",36364,301
51909,97,A,"carn gl. ungula caballi 'hoof of a horse'.

",32090,301
51910,236,A,"ladam, 1sg. indic. pres. gl. caedo 'I slay, I kill'.",32092,301
51911,347,A,,35488,349
51912,184,A,,35498,349
51913,265,A,,35451,349
51914,,A,"Unclear, however, whether *ὄψ this is actually the regular term for 'eye' or is only found fossilised in compounds, as in Homeric and Classical Greek.",35453,269
51915,163,A,,35489,302
51916,237,A,,35505,349
51917,310,A,,35489,349
51918,243,A,,35483,349
51920,,A,,36365,329
51922,,A,,36366,160
51924,,A,,36367,206
51925,,A,,36368,206
51926,,A,,36369,206
51927,,A,,36370,206
51929,,A,,36372,206
51930,,A,,36373,206
51931,,A,,36374,206
51933,,A,,36376,206
51934,,A,,36377,206
51935,,A,,36378,206
51936,,A,,36379,206
51937,,A,,36380,206
51938,,A,,36381,206
51939,,A,,36382,206
51940,,A,,36383,206
51941,,A,,36384,206
51942,,A,,36385,206
51943,"184, 233",A,,32093,301
51944,324,A,"Infinitive gud-but < *guid-but with *guid < *PIE *u̯ei̯d- 'to see, to behold' (LIV² 665) and but < *butā- from *bʰu̯eh₂- 'to become, etc.' (LIV² 98f.). Only the infinitive is compounded, the finite forms are from *u̯ei̯d- alone: guid 3sg.pres.ind. 'knows', -goinomp 1pl. pres.ind. 'we know' (alternative analysis by Schumacher 2004, 693), gus impers. pres. ind. 'one knows'.",32093,335
51946,,A,,36386,269
51948,,A,Not most basic term in this sense.,35689,269
51951,176-177,A,"S.v. kärs- 'know, understand, recognise'.",23351,345
51955,922-924,A,,23125,341
51956,922-924,A,,23305,341
51957,572-73,A,,23747,141
51958,301-303,A,,23645,274
51959,,A,"Seems to be quite rare and the meaning is sometimes specialied. Cf. however  an adcladat gl. aucupantes Ml. 112b2 . adcichlus gl. uenabor, Thes. ii 48.6. 362.z.",28215,208
51962,s.v. fíadach,A,,36389,300
51964,"II, 1307",A,,36390,352
51966,540-545,A,,24536,274
51968,,A,,36392,354
51969,,A,,36393,354
51970,,A,,36394,354
51971,,A,,36395,354
51972,,A,,36396,354
51973,,A,,36397,354
51974,,A,,36398,354
51975,,A,,36399,354
51976,,A,,36400,354
51977,,A,,36401,354
51978,,A,,36402,354
51979,,A,,36403,354
51980,,A,,36404,354
51981,,A,,36405,354
51982,,A,,36406,354
51983,,A,,36407,354
51984,,A,,36408,354
51985,,A,,36409,354
51986,,A,,36410,354
51987,,A,,36411,354
51988,,A,,36412,354
51989,,A,,36413,354
51990,,A,,36414,354
51991,,A,,36415,354
51992,,A,,36416,354
51993,,A,,36417,354
51994,,A,,36418,354
51995,,A,,36419,354
51996,,A,,36420,354
51997,,A,,36421,354
51998,,A,,36422,354
51999,,A,,36423,354
52000,,A,,36424,354
52001,,A,,36425,354
52002,,A,,36426,354
52003,,A,,36427,354
52004,,A,,36428,354
52005,,A,,36429,354
52006,,A,,36430,354
52007,,A,,36431,354
52008,,A,,36432,354
52009,,A,,36433,354
52010,,A,,36434,354
52011,,A,,36435,354
52012,,A,,36436,354
52013,,A,,36437,354
52014,,A,,36438,354
52015,,A,,36439,354
52016,,A,,36440,354
52017,,A,,36441,354
52018,,A,,36442,354
52019,,A,,36443,354
52020,,A,,36444,354
52021,,A,,36445,354
52022,,A,,36446,354
52023,,A,,36447,354
52024,,A,,36448,354
52025,,A,,36449,354
52026,,A,,36450,354
52027,,A,,36451,354
52028,,A,,36452,354
52029,,A,,36453,354
52030,,A,,36454,354
52031,,A,,36455,354
52032,,A,,36456,354
52033,,A,,36457,354
52034,,A,,36458,354
52035,,A,,36459,354
52036,,A,,36460,354
52037,,A,,36461,354
52038,,A,,36462,354
52039,,A,,36463,354
52040,,A,,36464,354
52041,,A,,36465,354
